(22, -24), (22, -22), (24, -24), 
(15, -2), (21, 3), (19, -5), 
(6, -3), (7, -4), (7, -2), 
(22, -24), (22, -22), (24, -24), 
(15, -1), (20, 2), (18, -5), 
(6, -3), (7, -4), (7, -2), 
(22, -24), (22, -23), (24, -24), 
(14, -3), (19, 2), (18, -5), 
(4, -3), (6, -5), (6, -2), 
(22, -24), (22, -23), (24, -24), 
(15, -3), (20, 1), (19, -5), 
(5, -3), (6, -5), (6, -3), 
(21, -24), (21, -22), (23, -23), 
(14, -3), (19, 2), (18, -5), 
(3, -2), (5, -4), (5, -2), 
(22, -23), (22, -22), (23, -23), 
(15, -2), (20, 3), (19, -4), 
(5, -2), (7, -4), (7, -2), 
(22, -23), (23, -23), (24, -24), 
(15, -3), (21, 2), (19, -5), 
(5, -3), (8, -4), (7, -2), 
(22, -24), (23, -23), (24, -24), 
(15, -3), (21, 2), (19, -5), 
(6, -3), (7, -4), (8, -2), 
(22, -24), (22, -23), (24, -24), 
(15, -3), (21, 2), (19, -4), 
(5, -3), (7, -4), (7, -2), 
(22, -24), (23, -23), (24, -23), 
(15, -3), (21, 2), (19, -5), 
(5, -3), (7, -4), (7, -2), 
(21, -24), (22, -23), (23, -24), 
(14, -4), (19, 2), (18, -5), 
(4, -3), (6, -5), (6, -3), 
(22, -24), (22, -22), (23, -23), 
(14, -2), (20, 3), (18, -4), 
(5, -3), (7, -4), (7, -2), 
(22, -24), (23, -23), (24, -24), 
(15, -2), (20, 3), (19, -4), 
(5, -2), (7, -4), (7, -2), 
(22, -23), (22, -22), (24, -23), 
(14, -2), (20, 4), (18, -3), 
(5, -2), (7, -3), (7, -1), 
(22, -24), (22, -23), (24, -24), 
(14, -2), (20, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(22, -24), (23, -22), (24, -24), 
(15, -2), (20, 3), (19, -4), 
(5, -2), (7, -4), (7, -2), 
(22, -24), (23, -23), (24, -24), 
(15, -2), (20, 2), (19, -4), 
(6, -3), (8, -4), (7, -2), 
(22, -24), (22, -23), (23, -24), 
(14, -3), (19, 2), (18, -4), 
(4, -3), (6, -5), (6, -3), 
(21, -23), (22, -22), (23, -23), 
(13, -2), (19, 3), (18, -3), 
(4, -2), (5, -4), (5, -2), 
(22, -24), (22, -22), (23, -23), 
(14, -3), (19, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -23), (23, -23), (23, -23), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -23), (23, -23), (23, -23), 
(14, -3), (19, 3), (19, -4), 
(5, -2), (6, -4), (6, -2), 
(22, -23), (23, -23), (23, -22), 
(14, -3), (20, 4), (18, -2), 
(5, -1), (6, -3), (7, -2), 
(22, -23), (23, -22), (24, -23), 
(14, -2), (20, 4), (19, -2), 
(5, -1), (7, -3), (7, -2), 
(22, -24), (23, -23), (24, -24), 
(15, -3), (20, 2), (19, -4), 
(5, -3), (7, -4), (7, -2), 
(21, -23), (23, -23), (23, -23), 
(15, -3), (19, 3), (18, -3), 
(5, -2), (7, -4), (6, -2), 
(21, -23), (22, -22), (23, -22), 
(15, -3), (20, 3), (19, -2), 
(5, -1), (7, -3), (7, -2), 
(21, -23), (23, -23), (23, -23), 
(14, -4), (19, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(22, -23), (23, -23), (24, -23), 
(15, -4), (20, 2), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -23), (22, -23), (23, -23), 
(13, -4), (18, 2), (18, -3), 
(4, -3), (5, -4), (5, -2), 
(22, -24), (23, -23), (24, -23), 
(14, -2), (20, 3), (19, -3), 
(6, -3), (7, -4), (7, -2), 
(21, -24), (22, -23), (23, -24), 
(13, -2), (18, 2), (17, -4), 
(4, -3), (6, -4), (6, -2), 
(22, -24), (23, -22), (24, -23), 
(14, -2), (19, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -23), (23, -23), (24, -24), 
(13, -2), (19, 3), (18, -3), 
(4, -2), (6, -4), (7, -2), 
(22, -23), (23, -23), (24, -24), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -23), (23, -23), (23, -24), 
(13, -4), (18, 2), (18, -3), 
(4, -3), (5, -4), (6, -3), 
(22, -23), (24, -23), (24, -23), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -3), 
(22, -23), (23, -23), (24, -24), 
(14, -2), (19, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(22, -24), (23, -22), (24, -24), 
(14, -2), (19, 3), (18, -4), 
(5, -3), (7, -4), (8, -2), 
(22, -24), (23, -22), (24, -24), 
(14, -1), (19, 3), (18, -4), 
(5, -2), (7, -4), (8, -2), 
(21, -23), (22, -22), (24, -24), 
(14, -1), (19, 3), (18, -4), 
(5, -3), (7, -4), (7, -2), 
(22, -23), (23, -23), (24, -24), 
(15, -3), (20, 3), (19, -4), 
(5, -3), (7, -4), (7, -2), 
(22, -23), (23, -23), (24, -24), 
(15, -3), (20, 3), (19, -4), 
(5, -3), (7, -4), (8, -3), 
(22, -23), (23, -23), (24, -24), 
(15, -3), (20, 3), (19, -4), 
(5, -2), (7, -4), (8, -2), 
(22, -23), (22, -22), (24, -24), 
(14, -2), (19, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -23), (23, -23), (24, -24), 
(14, -2), (19, 3), (18, -3), 
(5, -3), (6, -4), (6, -2), 
(21, -23), (23, -22), (24, -23), 
(14, -3), (19, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -23), (22, -22), (23, -23), 
(14, -3), (19, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -23), (23, -23), (24, -24), 
(13, -3), (18, 2), (18, -4), 
(4, -3), (5, -4), (6, -3), 
(21, -23), (23, -23), (23, -23), 
(13, -3), (19, 3), (18, -3), 
(4, -2), (6, -3), (7, -3), 
(21, -22), (23, -22), (24, -23), 
(14, -3), (19, 4), (19, -2), 
(5, -2), (7, -3), (7, -2), 
(21, -23), (23, -23), (23, -23), 
(13, -4), (18, 2), (18, -4), 
(4, -3), (5, -4), (6, -3), 
(21, -23), (23, -23), (24, -24), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -3), 
(21, -23), (23, -23), (23, -23), 
(14, -4), (19, 3), (18, -3), 
(5, -2), (7, -3), (7, -2), 
(21, -23), (23, -23), (24, -23), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -23), (23, -23), (24, -23), 
(14, -4), (19, 2), (19, -3), 
(5, -2), (7, -4), (7, -3), 
(21, -23), (23, -23), (24, -24), 
(14, -4), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -3), 
(21, -22), (23, -22), (24, -24), 
(14, -2), (19, 4), (18, -2), 
(4, -2), (6, -3), (7, -2), 
(22, -23), (23, -23), (24, -24), 
(14, -3), (19, 3), (18, -4), 
(5, -3), (7, -4), (7, -2), 
(21, -23), (23, -22), (24, -24), 
(14, -2), (19, 3), (19, -3), 
(5, -2), (7, -4), (8, -2), 
(21, -23), (23, -22), (24, -24), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -22), (23, -23), (24, -24), 
(15, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (8, -3), 
(21, -22), (23, -22), (24, -24), 
(14, -3), (18, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(14, -3), (19, 3), (19, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -22), (23, -23), (24, -24), 
(13, -3), (19, 3), (18, -2), 
(5, -2), (6, -4), (6, -2), 
(21, -23), (23, -23), (24, -24), 
(14, -3), (19, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(14, -3), (19, 3), (19, -3), 
(5, -3), (7, -4), (7, -2), 
(21, -23), (23, -23), (24, -24), 
(14, -3), (19, 3), (18, -3), 
(5, -3), (7, -4), (8, -3), 
(21, -22), (23, -22), (25, -24), 
(14, -2), (18, 3), (18, -4), 
(5, -3), (7, -4), (8, -2), 
(21, -22), (22, -22), (24, -24), 
(13, -1), (18, 4), (17, -3), 
(5, -2), (6, -4), (7, -1), 
(21, -22), (23, -22), (24, -24), 
(13, -1), (18, 3), (17, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(13, 0), (19, 3), (17, -4), 
(5, -3), (7, -4), (8, -2), 
(21, -22), (23, -22), (24, -24), 
(13, -1), (18, 3), (17, -4), 
(5, -3), (6, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(14, -2), (19, 3), (18, -3), 
(5, -3), (7, -4), (8, -2), 
(21, -22), (23, -22), (25, -24), 
(13, -2), (18, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(13, -3), (18, 3), (18, -3), 
(5, -2), (6, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(13, -3), (18, 3), (18, -4), 
(5, -2), (7, -4), (8, -2), 
(20, -22), (22, -23), (24, -24), 
(13, -3), (18, 2), (17, -4), 
(4, -3), (6, -4), (6, -3), 
(21, -22), (23, -23), (24, -24), 
(13, -2), (17, 2), (17, -4), 
(4, -3), (6, -4), (6, -2), 
(21, -22), (23, -22), (24, -24), 
(13, -2), (18, 3), (17, -3), 
(5, -2), (7, -4), (7, -2), 
(21, -22), (23, -23), (24, -24), 
(13, -3), (18, 2), (18, -4), 
(4, -3), (6, -5), (7, -3), 
(20, -21), (23, -22), (24, -24), 
(13, -2), (18, 3), (17, -3), 
(4, -3), (6, -4), (7, -2), 
(21, -22), (23, -22), (24, -24), 
(14, -2), (19, 3), (18, -3), 
(5, -2), (7, -4), (7, -2), 
(20, -21), (23, -22), (24, -23), 
(13, -2), (18, 4), (17, -2), 
(5, -2), (7, -3), (7, -1), 
(21, -21), (23, -23), (25, -24), 
(14, -2), (18, 3), (18, -4), 
(5, -2), (7, -4), (7, -2), 
(21, -21), (23, -23), (25, -24), 
(14, -2), (18, 3), (18, -4), 
(5, -2), (7, -4), (7, -2), 
(20, -21), (23, -23), (24, -24), 
(14, -2), (19, 3), (18, -4), 
(5, -3), (7, -4), (7, -2), 
(20, -21), (22, -22), (24, -24), 
(13, -2), (18, 3), (18, -3), 
(4, -2), (6, -4), (7, -2), 
(20, -21), (23, -23), (24, -24), 
(13, -3), (19, 3), (18, -3), 
(5, -2), (7, -4), (8, -2), 
(21, -21), (23, -23), (24, -23), 
(13, -3), (18, 2), (18, -4), 
(5, -2), (6, -4), (8, -2), 
(19, -21), (22, -23), (23, -24), 
(12, -3), (17, 3), (16, -4), 
(3, -2), (5, -4), (5, -2), 
(20, -21), (23, -23), (24, -24), 
(14, -3), (19, 3), (18, -4), 
(5, -2), (7, -4), (7, -2), 
(20, -21), (23, -22), (24, -24), 
(13, -3), (18, 3), (17, -3), 
(4, -2), (6, -4), (7, -2), 
(21, -21), (24, -23), (25, -24), 
(13, -3), (18, 2), (17, -3), 
(5, -2), (7, -4), (8, -2), 
(20, -20), (23, -22), (24, -24), 
(13, -2), (18, 3), (17, -3), 
(4, -2), (6, -4), (7, -2), 
(20, -21), (24, -23), (24, -24), 
(13, -2), (18, 3), (17, -4), 
(5, -3), (7, -4), (7, -2), 
(20, -20), (23, -22), (24, -23), 
(12, -2), (18, 3), (16, -4), 
(4, -2), (6, -4), (7, -2), 
(20, -20), (24, -23), (24, -24), 
(13, -2), (18, 3), (17, -4), 
(5, -2), (7, -4), (8, -2), 
(19, -20), (23, -22), (24, -23), 
(12, -1), (17, 3), (16, -4), 
(4, -2), (6, -4), (7, -1), 
(20, -20), (24, -22), (24, -23), 
(12, -1), (17, 3), (16, -4), 
(4, -2), (6, -4), (7, -2), 
(20, -21), (24, -22), (24, -23), 
(13, -1), (18, 3), (17, -4), 
(5, -2), (7, -4), (8, -2), 
(20, -20), (23, -22), (24, -23), 
(12, -1), (17, 3), (16, -4), 
(4, -2), (6, -4), (7, -2), 
(20, -20), (23, -23), (24, -24), 
(13, -2), (18, 3), (17, -4), 
(5, -2), (7, -4), (8, -2), 
(20, -20), (24, -23), (24, -24), 
(12, -2), (18, 3), (17, -4), 
(5, -2), (7, -4), (7, -2), 
(19, -19), (23, -23), (24, -23), 
(12, -2), (17, 3), (16, -4), 
(4, -2), (6, -4), (7, -2), 
(19, -20), (23, -23), (23, -23), 
(11, -2), (16, 2), (15, -5), 
(4, -3), (5, -4), (7, -2), 
(19, -19), (23, -22), (23, -23), 
(12, -2), (17, 3), (16, -4), 
(4, -2), (6, -4), (7, -1), 
(19, -19), (24, -23), (23, -23), 
(12, -2), (18, 3), (17, -5), 
(5, -2), (7, -4), (8, -2), 
(19, -19), (23, -22), (23, -23), 
(12, -2), (17, 3), (16, -4), 
(4, -1), (6, -4), (7, -2), 
(19, -19), (23, -22), (23, -23), 
(12, -3), (17, 3), (17, -4), 
(4, -1), (6, -4), (7, -2), 
(20, -19), (23, -23), (24, -23), 
(13, -3), (18, 3), (17, -5), 
(5, -2), (7, -4), (8, -2), 
(19, -19), (23, -23), (23, -23), 
(12, -2), (18, 2), (17, -5), 
(4, -2), (7, -4), (8, -2), 
(19, -19), (23, -22), (23, -23), 
(12, -3), (17, 2), (16, -5), 
(4, -2), (6, -4), (8, -2), 
(19, -19), (23, -22), (23, -22), 
(12, -3), (18, 2), (17, -5), 
(4, -2), (7, -4), (8, -2), 
(18, -19), (23, -23), (23, -23), 
(11, -3), (16, 2), (16, -6), 
(3, -2), (6, -4), (7, -2), 
(19, -18), (22, -22), (23, -22), 
(12, -3), (17, 2), (16, -5), 
(4, -1), (6, -3), (7, -2), 
(18, -18), (22, -22), (23, -22), 
(12, -3), (17, 2), (16, -6), 
(4, -1), (6, -3), (7, -2), 
(19, -18), (23, -22), (23, -22), 
(12, -3), (17, 3), (16, -6), 
(4, -1), (5, -4), (7, -2), 
(19, -18), (22, -22), (23, -22), 
(11, -3), (17, 2), (16, -6), 
(4, -2), (6, -3), (7, -1), 
(19, -18), (23, -22), (23, -22), 
(12, -3), (17, 2), (17, -6), 
(4, -2), (6, -4), (8, -2), 
(19, -18), (23, -22), (23, -22), 
(12, -3), (17, 2), (17, -5), 
(5, -2), (6, -3), (8, -2), 
(19, -18), (23, -21), (23, -22), 
(11, -3), (17, 2), (17, -6), 
(4, -2), (6, -4), (8, -2), 
(19, -18), (23, -21), (23, -22), 
(12, -4), (17, 2), (17, -6), 
(4, -2), (6, -4), (8, -2), 
(19, -18), (22, -21), (23, -21), 
(11, -3), (16, 2), (16, -6), 
(4, -1), (6, -3), (7, -1), 
(19, -18), (22, -21), (22, -21), 
(11, -4), (16, 2), (16, -6), 
(4, -1), (6, -3), (7, -1), 
(19, -18), (22, -21), (22, -21), 
(11, -3), (16, 2), (16, -6), 
(4, -1), (6, -3), (7, -1), 
(19, -18), (22, -21), (23, -21), 
(11, -4), (16, 2), (17, -6), 
(5, -2), (6, -4), (8, -2), 
(18, -18), (22, -21), (22, -21), 
(11, -4), (16, 2), (16, -6), 
(4, -1), (6, -3), (7, -1), 
(19, -18), (22, -21), (23, -21), 
(11, -4), (16, 2), (16, -6), 
(4, -2), (6, -3), (8, -2), 
(18, -18), (22, -21), (22, -21), 
(10, -4), (15, 1), (15, -6), 
(3, -2), (5, -4), (7, -2), 
(19, -17), (22, -21), (22, -20), 
(11, -3), (16, 1), (16, -7), 
(4, -2), (6, -3), (8, -1), 
(18, -17), (22, -21), (22, -20), 
(10, -3), (15, 2), (15, -6), 
(4, -1), (6, -3), (7, -1), 
(19, -18), (22, -21), (22, -20), 
(11, -4), (16, 1), (16, -7), 
(4, -2), (6, -4), (8, -1), 
(19, -18), (22, -21), (22, -20), 
(11, -4), (16, 1), (16, -6), 
(4, -1), (6, -4), (8, -1), 
(19, -18), (22, -21), (22, -21), 
(10, -4), (15, 1), (15, -6), 
(4, -1), (6, -3), (7, -1), 
(18, -17), (21, -21), (21, -20), 
(10, -5), (14, 1), (15, -6), 
(3, -2), (4, -4), (6, -2), 
(18, -17), (22, -21), (22, -21), 
(11, -5), (15, 1), (15, -6), 
(4, -1), (5, -3), (7, -2), 
(19, -17), (22, -20), (22, -20), 
(10, -5), (15, 1), (15, -6), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (22, -21), (22, -21), 
(11, -5), (15, 1), (16, -7), 
(4, -2), (6, -3), (8, -2), 
(19, -17), (22, -21), (22, -20), 
(11, -5), (15, 1), (16, -6), 
(4, -1), (6, -3), (8, -1), 
(19, -17), (21, -20), (22, -20), 
(11, -5), (15, 0), (16, -6), 
(4, -2), (6, -3), (8, -1), 
(19, -17), (21, -19), (22, -20), 
(10, -5), (14, 1), (15, -5), 
(4, -1), (5, -3), (7, 0), 
(19, -17), (22, -20), (22, -21), 
(11, -6), (15, 0), (16, -7), 
(4, -2), (6, -3), (8, -2), 
(18, -17), (21, -20), (22, -20), 
(9, -6), (14, 0), (14, -6), 
(3, -1), (5, -3), (7, -1), 
(19, -17), (21, -20), (22, -20), 
(11, -6), (14, 0), (15, -7), 
(4, -2), (6, -3), (8, -1), 
(19, -18), (21, -20), (22, -20), 
(11, -6), (14, 0), (15, -6), 
(4, -2), (6, -4), (8, -1), 
(18, -18), (20, -20), (22, -20), 
(10, -7), (14, -1), (14, -7), 
(3, -2), (5, -4), (7, -2), 
(19, -17), (21, -20), (22, -20), 
(10, -6), (14, 0), (15, -6), 
(4, -1), (5, -3), (7, -1), 
(19, -18), (21, -20), (22, -20), 
(10, -7), (14, -1), (15, -6), 
(4, -2), (5, -3), (8, -1), 
(19, -17), (21, -20), (22, -20), 
(11, -7), (14, -1), (16, -6), 
(4, -2), (6, -3), (7, -2), 
(18, -17), (21, -19), (22, -20), 
(10, -7), (14, -1), (15, -6), 
(4, -1), (5, -3), (7, -1), 
(19, -18), (21, -19), (23, -21), 
(10, -7), (14, -1), (15, -6), 
(4, -2), (5, -3), (7, -2), 
(19, -18), (21, -20), (22, -20), 
(10, -7), (14, -1), (15, -6), 
(4, -2), (6, -4), (8, -2), 
(18, -17), (21, -19), (22, -20), 
(10, -8), (13, -1), (15, -6), 
(3, -1), (5, -3), (7, -1), 
(18, -17), (20, -19), (21, -20), 
(9, -7), (12, -1), (14, -6), 
(4, -1), (4, -3), (6, -1), 
(18, -17), (21, -19), (22, -20), 
(10, -8), (13, -1), (15, -6), 
(4, -2), (5, -4), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -8), (13, -2), (14, -5), 
(4, -1), (5, -3), (7, -1), 
(18, -17), (21, -19), (22, -20), 
(10, -8), (13, -2), (14, -6), 
(3, -1), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -8), (12, -2), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(19, -18), (21, -19), (22, -20), 
(10, -8), (13, -2), (15, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -8), (13, -2), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -8), (12, -2), (14, -5), 
(4, -2), (5, -3), (7, -1), 
(18, -16), (20, -18), (22, -20), 
(10, -8), (12, -2), (14, -5), 
(3, -1), (5, -2), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -9), (12, -3), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -9), (12, -3), (14, -6), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(9, -9), (12, -3), (14, -6), 
(3, -2), (4, -3), (6, -2), 
(19, -17), (21, -19), (23, -20), 
(11, -9), (13, -3), (15, -6), 
(4, -2), (5, -3), (7, -1), 
(19, -17), (21, -19), (23, -21), 
(11, -9), (13, -3), (15, -6), 
(4, -2), (5, -3), (7, -1), 
(19, -18), (21, -19), (23, -21), 
(10, -9), (12, -3), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -9), (12, -3), (14, -5), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (23, -21), 
(10, -9), (12, -4), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -20), 
(10, -9), (12, -3), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (23, -21), 
(10, -9), (12, -3), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -16), (20, -18), (22, -20), 
(10, -9), (12, -3), (14, -5), 
(4, -1), (5, -2), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -10), (12, -4), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -9), (12, -4), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(19, -17), (20, -19), (23, -21), 
(11, -10), (13, -4), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -18), (20, -19), (22, -21), 
(9, -10), (11, -4), (13, -6), 
(3, -2), (4, -3), (6, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -9), (12, -4), (14, -6), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(11, -10), (12, -4), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -9), (12, -4), (13, -6), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -10), (12, -4), (13, -6), 
(3, -2), (5, -3), (7, -1), 
(19, -17), (20, -19), (23, -21), 
(11, -10), (13, -5), (14, -7), 
(4, -2), (6, -3), (8, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -10), (11, -5), (13, -6), 
(3, -2), (4, -3), (7, -1), 
(18, -17), (20, -19), (22, -21), 
(10, -10), (11, -5), (13, -7), 
(3, -2), (4, -4), (6, -1), 
(18, -17), (20, -19), (22, -21), 
(11, -10), (12, -5), (14, -6), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (23, -21), 
(11, -10), (12, -5), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(18, -17), (20, -19), (23, -21), 
(10, -10), (12, -5), (14, -7), 
(4, -2), (4, -3), (7, -1), 
(18, -17), (20, -18), (23, -21), 
(10, -10), (12, -5), (14, -6), 
(3, -2), (5, -3), (7, -1), 
(18, -16), (20, -18), (22, -21), 
(11, -10), (12, -6), (13, -6), 
(3, -2), (5, -3), (7, -1), 
(19, -17), (20, -19), (23, -21), 
(11, -11), (13, -6), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(18, -17), (20, -18), (22, -21), 
(10, -10), (12, -6), (14, -7), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -18), (22, -21), 
(10, -10), (12, -5), (14, -7), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (23, -21), 
(11, -11), (12, -6), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(19, -17), (20, -19), (23, -22), 
(11, -11), (12, -6), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(19, -17), (20, -19), (23, -21), 
(11, -10), (12, -6), (14, -7), 
(4, -2), (5, -3), (7, -1), 
(18, -17), (20, -19), (23, -21), 
(11, -11), (12, -7), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(18, -17), (20, -19), (22, -21), 
(11, -10), (11, -6), (14, -7), 
(3, -2), (5, -3), (7, -1), 
(18, -17), (20, -18), (22, -21), 
(11, -11), (12, -7), (14, -7), 
(3, -2), (4, -3), (7, -1), 
(19, -17), (20, -19), (23, -22), 
(12, -11), (13, -7), (14, -7), 
(4, -2), (5, -3), (8, -1), 
(18, -17), (20, -19), (22, -21), 
(11, -11), (12, -7), (14, -7), 
(3, -2), (4, -3), (7, -1), 
(18, -18), (20, -19), (22, -22), 
(10, -11), (11, -7), (13, -8), 
(3, -2), (4, -3), (6, -2), 
(18, -18), (19, -19), (22, -22), 
(10, -11), (11, -7), (13, -8), 
(3, -2), (4, -3), (6, -2), 
(18, -18), (20, -19), (23, -21), 
(11, -12), (12, -7), (14, -7), 
(3, -2), (4, -3), (7, -1), 
(19, -18), (20, -19), (23, -21), 
(12, -12), (14, -9), (14, -8), 
(4, -2), (5, -3), (8, -2), 
(19, -17), (20, -19), (23, -21), 
(13, -12), (14, -9), (15, -8), 
(4, -2), (5, -3), (8, -2), 
(18, -18), (20, -18), (23, -21), 
(12, -12), (13, -8), (14, -8), 
(3, -1), (4, -3), (7, -1), 
(18, -17), (19, -18), (23, -21), 
(12, -12), (13, -9), (14, -8), 
(3, -1), (4, -2), (7, -2), 
(18, -18), (20, -19), (22, -21), 
(12, -13), (13, -10), (14, -8), 
(3, -2), (4, -3), (7, -2), 
(18, -18), (20, -19), (23, -21), 
(12, -13), (13, -10), (14, -9), 
(3, -2), (4, -3), (7, -3), 
(18, -18), (20, -19), (22, -21), 
(12, -12), (13, -9), (13, -8), 
(3, -1), (4, -3), (7, -1), 
(18, -18), (20, -19), (23, -21), 
(12, -12), (13, -9), (14, -8), 
(3, -2), (5, -3), (7, -2), 
(18, -18), (20, -18), (23, -21), 
(12, -12), (13, -10), (14, -8), 
(3, -1), (4, -3), (7, -2), 
(19, -17), (20, -18), (23, -20), 
(12, -12), (13, -9), (15, -8), 
(3, -1), (4, -2), (7, -1), 
(19, -18), (20, -18), (23, -21), 
(12, -13), (13, -10), (14, -8), 
(4, -1), (4, -3), (6, -2), 
(19, -18), (20, -19), (23, -21), 
(12, -12), (13, -10), (14, -7), 
(4, -1), (4, -3), (6, -2), 
(19, -18), (20, -18), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(3, -1), (4, -3), (6, -2), 
(19, -18), (20, -18), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(3, -1), (5, -3), (6, -2), 
(19, -18), (20, -19), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (20, -19), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (20, -19), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (20, -18), (23, -22), 
(12, -12), (13, -10), (13, -7), 
(3, -1), (4, -2), (6, -2), 
(19, -19), (21, -19), (23, -22), 
(13, -12), (14, -10), (14, -7), 
(4, -1), (5, -3), (7, -2), 
(19, -19), (20, -18), (23, -22), 
(12, -12), (13, -10), (14, -7), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -19), (23, -21), 
(12, -12), (13, -10), (14, -7), 
(3, -1), (4, -2), (6, -2), 
(19, -19), (20, -19), (23, -22), 
(12, -12), (14, -10), (14, -7), 
(4, -1), (5, -3), (7, -2), 
(18, -18), (19, -18), (23, -21), 
(12, -12), (13, -11), (14, -8), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (20, -19), (23, -21), 
(12, -12), (14, -10), (14, -7), 
(4, -1), (5, -2), (7, -2), 
(19, -18), (20, -18), (23, -21), 
(12, -12), (13, -11), (14, -7), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -18), (22, -21), 
(12, -12), (13, -11), (14, -7), 
(4, -1), (4, -2), (6, -2), 
(19, -18), (20, -19), (23, -21), 
(13, -13), (14, -12), (15, -8), 
(4, -1), (5, -3), (7, -2), 
(19, -18), (19, -18), (23, -22), 
(12, -12), (13, -11), (14, -7), 
(3, -1), (4, -3), (6, -2), 
(19, -18), (20, -19), (23, -21), 
(12, -12), (13, -10), (14, -8), 
(3, -1), (4, -2), (6, -2), 
(19, -18), (20, -19), (23, -21), 
